,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
182,2020-09-24,-52.45217838047755,-21.109804795797995,5.181989109318087,10.15205611577128,4.965175803746131,-30.42937050724306,-83.69213265468312
183,2020-09-25,-52.441248805004044,-21.081142424140616,5.1698080951964895,10.149490683989121,4.95505824346901,-30.429738793127353,-83.67777299961739
184,2020-09-27,-52.42472356813439,-21.075159118099247,5.170373588122662,10.152096446406828,4.95644409145917,-30.439522246793416,-83.6604908070384
185,2020-09-28,-52.42097475340148,-21.085214771940606,5.172659949427158,10.151375637797493,4.9564852252,-30.438778078616963,-83.6644467915344
186,2020-09-29,-52.4255968361363,-21.07036922148467,5.16413309069511,10.148215620559762,4.95147285611286,-30.44033978143447,-83.6724842716877
187,2020-09-30,-52.406059533110486,-21.043733499472495,5.1559987366782,10.147094371475118,4.944285281038134,-30.44009511014859,-83.64250975354012
188,2020-10-09,-52.36224969392053,-21.013440318503207,5.1442032898341985,10.14620704102286,4.932992468032275,-30.45482758300034,-83.60711479653476
189,2020-10-10,-52.363074269154154,-21.01426397165064,5.142980968484581,10.146215369154456,4.934177681352004,-30.464598396593267,-83.61856261840703
190,2020-10-12,-52.37308770734027,-21.024921423333673,5.1451614410450075,10.150798591392073,4.937250681745301,-30.46055406985464,-83.6253524863462
191,2020-10-13,-52.389408567151904,-21.021262952074853,5.14073502937881,10.150653350928703,4.933073103390834,-30.460207434285135,-83.64641746981353
192,2020-10-14,-52.35516136922354,-20.99866397307093,5.1358918399908005,10.14676859797877,4.929246277656695,-30.45779114168733,-83.59970976835552
193,2020-10-15,-52.349716539346595,-20.98428506079015,5.1340944943556295,10.151917249577927,4.925898778821267,-30.452229914124302,-83.57432099150621
194,2020-10-16,-52.35028167257148,-20.997366132837797,5.140079355464025,10.151267697099522,4.929054070476029,-30.4525684200461,-83.57981510241581
195,2020-10-19,-52.36965334725248,-21.015608843382786,5.146896930740631,10.154117573079871,4.936575808701275,-30.460347303163417,-83.6080191812769
196,2020-10-20,-52.3822799823721,-21.028915680914608,5.1513226788227335,10.153270280516564,4.939264758922051,-30.46018950389561,-83.62752744892096
